,title,seed,test_size,epochs,test_apb_acc,test_amb_acc,test_acc,train_acc
97,BasicModelSmall_256dim_0.77ts_98seed_both,98,0.77,19999,0.8399446606636047,0.8763837814331055,0.8581641912460327,1.0
98,BasicModelSmall_256dim_0.77ts_99seed_both,99,0.77,19999,0.957904577255249,0.9504209756851196,0.9541627764701843,1.0
99,BasicModelSmall_256dim_0.77ts_100seed_both,100,0.77,19999,0.8762556910514832,0.8981735110282898,0.8872146010398865,1.0
100,BasicModelSmall_256dim_0.77ts_101seed_both,101,0.77,19999,0.869862973690033,0.8904109597206116,0.8801369667053223,1.0
101,BasicModelSmall_256dim_0.78ts_102seed_both,102,0.78,19999,0.8690693378448486,0.8654196858406067,0.86724454164505,1.0
102,BasicModelSmall_256dim_0.78ts_103seed_both,103,0.78,19999,0.8812016248703003,0.8725534677505493,0.8768775463104248,1.0
103,BasicModelSmall_256dim_0.78ts_104seed_both,104,0.78,19999,0.7094746232032776,0.7364166975021362,0.7229456901550293,1.0
104,BasicModelSmall_256dim_0.78ts_105seed_both,105,0.78,19999,0.8913043737411499,0.8632246255874634,0.8772644996643066,1.0
105,BasicModelSmall_256dim_0.78ts_106seed_both,106,0.78,19999,0.8891928791999817,0.8987687826156616,0.8939808011054993,1.0
106,BasicModelSmall_256dim_0.79ts_107seed_both,107,0.79,19999,0.7049977779388428,0.6815568208694458,0.6932772994041443,1.0
107,BasicModelSmall_256dim_0.79ts_108seed_both,108,0.79,19999,0.7064588069915771,0.7220489978790283,0.7142539024353027,0.9999999403953552
108,BasicModelSmall_256dim_0.79ts_109seed_both,109,0.79,19999,0.6295301914215088,0.6250559687614441,0.627293050289154,1.0
109,BasicModelSmall_256dim_0.79ts_110seed_both,110,0.79,19999,0.846465528011322,0.829806387424469,0.8381359577178955,1.0
110,BasicModelSmall_256dim_0.79ts_111seed_both,111,0.79,19999,0.7588051557540894,0.7463219165802002,0.7525635361671448,1.0
111,BasicModelSmall_256dim_0.8ts_112seed_both,112,0.8,19999,0.7604259252548218,0.7111801505088806,0.7358030080795288,1.0
112,BasicModelSmall_256dim_0.8ts_113seed_both,113,0.8,19999,0.8907374143600464,0.8758993148803711,0.8833183646202087,1.0
113,BasicModelSmall_256dim_0.8ts_114seed_both,114,0.8,19999,0.8237136602401733,0.854586124420166,0.8391498923301697,1.0
114,BasicModelSmall_256dim_0.8ts_115seed_both,115,0.8,19999,0.8833858370780945,0.8671769499778748,0.8752813935279846,1.0
115,BasicModelSmall_256dim_0.8ts_116seed_both,116,0.8,19999,0.873345136642456,0.8508384823799133,0.8620917797088623,1.0
116,BasicModelSmall_256dim_0.81ts_117seed_both,117,0.81,19999,0.6409921646118164,0.6697127819061279,0.6553524732589722,1.0
117,BasicModelSmall_256dim_0.81ts_118seed_both,118,0.81,19999,0.8075388073921204,0.7933481335639954,0.8004434704780579,1.0
118,BasicModelSmall_256dim_0.81ts_119seed_both,119,0.81,19999,0.7400262951850891,0.7290661931037903,0.7345462441444397,1.0
119,BasicModelSmall_256dim_0.81ts_120seed_both,120,0.81,19999,0.6997377276420593,0.6962412595748901,0.6979895234107971,1.0
120,BasicModelSmall_256dim_0.81ts_121seed_both,121,0.81,19999,0.78732830286026,0.7784669995307922,0.7828976511955261,1.0
121,BasicModelSmall_256dim_0.82ts_122seed_both,122,0.82,19999,0.43559616804122925,0.4216710031032562,0.42863357067108154,1.0
122,BasicModelSmall_256dim_0.82ts_123seed_both,123,0.82,19999,0.731675386428833,0.7329843044281006,0.7323298454284668,1.0
123,BasicModelSmall_256dim_0.82ts_124seed_both,124,0.82,19999,0.5205240249633789,0.4820960760116577,0.5013100504875183,1.0
124,BasicModelSmall_256dim_0.82ts_125seed_both,125,0.82,19999,0.7398692965507507,0.7812636494636536,0.7605664730072021,1.0
125,BasicModelSmall_256dim_0.82ts_126seed_both,126,0.82,19999,0.5968925356864929,0.6055243611335754,0.6012084484100342,0.9999999403953552
126,BasicModelSmall_256dim_0.83ts_127seed_both,127,0.83,19999,0.5085251331329346,0.5490196347236633,0.5287724137306213,1.0
127,BasicModelSmall_256dim_0.83ts_128seed_both,128,0.83,19999,0.5836510062217712,0.5556967258453369,0.5696738958358765,1.0
128,BasicModelSmall_256dim_0.83ts_129seed_both,129,0.83,19999,0.7188295125961304,0.7086514234542847,0.7137404680252075,1.0
129,BasicModelSmall_256dim_0.83ts_130seed_both,130,0.83,19999,0.5919244289398193,0.5373711585998535,0.5646477937698364,1.0
130,BasicModelSmall_256dim_0.83ts_131seed_both,131,0.83,19999,0.6037256717681885,0.5287891626358032,0.5662574172019958,1.0
