,Iteration,Loss,Proton_Entropy,Neutron_Entropy
190,19000,0.119930334,1.8988159,1.9965241
191,19100,0.119831935,1.8991742,1.9965659
192,19200,0.12042382,1.8992695,1.9967428
193,19300,0.12033587,1.8996655,1.9968611
194,19400,0.1202435,1.8998667,1.9969138
195,19500,0.119554,1.8998675,1.997041
196,19600,0.11848481,1.899822,1.9971433
197,19700,0.117704414,1.8998884,1.997229
198,19800,0.117072135,1.8999805,1.997294
199,19900,0.116526276,1.8999374,1.9973634
